Price,Close,Daily_Return,Rolling_Volatility,RSI,MACD,MACD_Signal,MACD_Hist,SMA_20,SMA_50,SMA_200,Volume_Ratio,Target
2022-05-30,1212.5159912109375,0.03483370503773631,0.023967517197061583,57.22331980284199,0.5385577021304471,-5.018280701106674,5.556838403237121,1166.3015930175782,1184.7903393554689,1121.4796292114258,0.831723814676545,1
2022-05-31,1197.88720703125,-0.012064817524656157,0.024071462695571106,54.05933583429839,2.1623092139147957,-3.5821627181023805,5.744471932017176,1162.9390502929687,1186.8770190429686,1122.7434243774414,3.5822716365303964,1
2022-06-01,1198.2742919921875,0.0003231397402572167,0.023101591968154058,54.13160574371609,3.440716073719159,-2.177586959738073,5.618303033457232,1161.5706115722655,1188.2584350585937,1123.9843569946288,0.5081490354825924,1
2022-06-02,1239.5892333984375,0.03447870131433928,0.023945272489578562,61.15546353936337,7.698885251856609,-0.20229251741913634,7.901177769275746,1163.4680114746093,1190.5962866210937,1125.3653186035156,1.1354999169373357,1
2022-06-03,1264.705810546875,0.020262016216112455,0.024175873834001202,64.6949258913044,12.95092269669044,2.428350525402779,10.522572171287662,1167.0819396972656,1192.8563256835937,1126.8873330688477,1.2151756377106058,-1
2022-06-06,1259.2684326171875,-0.004299322328041089,0.022140550213181995,63.34918291749115,16.484427040027413,5.239565828327706,11.244861211699707,1172.7525207519532,1194.934365234375,1128.3021926879883,0.5732553270286136,-1
2022-06-07,1261.6346435546875,0.0018790361738698635,0.021530855937148853,63.70302618778445,19.253742973097133,8.042401257281591,11.211341715815541,1179.5344787597655,1196.7007250976562,1129.6655227661133,0.650657659534973,-1
2022-06-08,1239.4755859375,-0.017563767553777532,0.02187946025009595,58.050818169979834,19.436344957201754,10.321189997265623,9.115154959936131,1185.7852111816405,1197.8673779296876,1130.9391018676758,0.6643110863002744,-1
2022-06-09,1273.4649658203125,0.027422387555220862,0.021505642292292043,63.41321510168037,22.069315904548148,12.670815178722128,9.39850072582602,1194.8706665039062,1199.4763012695312,1132.3635174560548,0.9277116890916839,-1
2022-06-10,1235.0164794921875,-0.030192025191174476,0.02310605260047738,54.86881233804542,20.813566986356136,14.29936554024893,6.514201446107206,1201.4148803710937,1200.3107934570312,1133.6512017822265,0.9746385550326772,-1
2022-06-13,1211.6514892578125,-0.018918767985980356,0.023740124157709847,50.42252458475242,17.728652607408094,14.985222953680765,2.743429653727329,1206.777197265625,1200.2193310546875,1134.7899826049804,0.9386243802804537,-1
2022-06-14,1195.8170166015625,-0.013068504265982717,0.022365130356663765,47.606962166463674,13.846512154372931,14.757480793819198,-0.910968639446267,1209.028369140625,1200.1588134765625,1135.8010186767578,0.7876563284531545,0
2022-06-15,1181.3477783203125,-0.01209987655332978,0.022585970598388096,45.12722338713971,9.492912880648646,13.70456721118509,-4.211654330536444,1210.3467712402344,1199.61689453125,1136.696710205078,0.6092122016265645,-1
2022-06-16,1164.8306884765625,-0.013981564232706023,0.022157127340670067,42.41146409068304,4.656189326740787,11.89489163429623,-7.238702307555442,1212.170233154297,1198.6731982421875,1137.4464556884766,0.9250602321239357,-1
2022-06-17,1178.4810791015625,0.011718776608515391,0.017956449018176,45.33915506870063,1.9025916141149537,9.896431630259974,-7.99384001614502,1211.3864685058593,1198.3451342773437,1138.271392211914,1.3127222645837648,-1
2022-06-20,1157.118408203125,-0.01812729222154652,0.01834171692561495,41.761029728519404,-1.9806121539329524,7.521022873421389,-9.501635027354341,1209.933837890625,1197.6535180664061,1138.8920288085938,0.6532623445503023,0
2022-06-21,1175.7965087890625,0.0161419094653783,0.01872250817851761,45.78938965755743,-3.5104462598908412,5.314729046758943,-8.825175306649784,1209.2114990234375,1197.7558935546874,1139.633583984375,0.6376104536144999,-1
2022-06-22,1140.078125,-0.030378031846555187,0.019885552390711148,40.08004163838959,-7.518358910012239,2.748111455404707,-10.266470365416946,1206.7908325195312,1196.7544091796874,1140.1761859130859,0.5809263019823782,1
2022-06-23,1121.5819091796875,-0.016223638902213344,0.02007625594140258,37.47430220691724,-12.048263713750202,-0.21116357842627487,-11.837100135323928,1204.0118469238282,1195.43259765625,1140.5641973876952,1.0594821891599278,1
2022-06-24,1137.5528564453125,0.01423966197645421,0.020398011869278997,41.0388252271518,-14.185996599036343,-3.0061301825482887,-11.179866416488055,1202.304425048828,1194.8774853515624,1140.8179803466796,0.780694595154828,-1
2022-06-27,1134.185791015625,-0.0029599199813967747,0.018542461008984153,40.51443066397226,-15.967792579346451,-5.598462661907922,-10.36932991743853,1198.3879150390626,1194.3405737304688,1140.970523071289,0.8446092901482529,-1
2022-06-28,1150.1339111328125,0.014061294228440824,0.018801366789917943,44.154377354403735,-15.909602724607339,-7.660690674447806,-8.248912050159532,1196.0002502441407,1194.1936083984374,1141.167998046875,0.8774148351201254,-1
2022-06-29,1173.9991455078125,0.020749961499260783,0.019469400032524644,49.16705273098504,-13.778926988277817,-8.88433793721381,-4.894589051064008,1194.7864929199218,1193.6416772460936,1141.5065264892578,1.2047988759929862,-1
2022-06-30,1181.052001953125,0.006007548193113665,0.01771242985731064,50.57886572751358,-11.38994831046466,-9.38546001186398,-2.0044882986006805,1191.8596313476562,1192.524169921875,1141.8934002685546,1.4454759536802966,-1
2022-07-01,1095.9874267578125,-0.07202441133382764,0.022819272871454233,37.16998228544933,-16.174219466670593,-10.743211902825303,-5.43100756384529,1183.4237121582032,1189.1261401367187,1141.9779187011718,4.3401432990475675,0
2022-07-04,1098.262451171875,0.002075776015781905,0.022901608257466958,37.6460943634289,-19.556775040733555,-12.505924530406954,-7.050850510326601,1175.3734130859375,1185.9856469726562,1142.080864868164,2.0487404180517768,0
2022-07-05,1107.157958984375,0.00809961936057113,0.023063947331367,39.57421277155962,-21.27444302920776,-14.259628230167117,-7.014814799040643,1167.6495788574218,1183.6036572265625,1142.20587890625,0.8527169180293975,0
2022-07-06,1097.4207763671875,-0.008794754658241977,0.022920475356648325,38.18240093301103,-23.154505815517723,-16.03860374723724,-7.115902068280484,1160.5468383789062,1180.2929907226562,1142.1686822509766,1.1257763527247002,0
2022-07-07,1086.6142578125,-0.009847196979868134,0.021550282266958175,36.64216742165196,-25.225678928065918,-17.876018783402976,-7.349660144662941,1151.2043029785157,1176.7416235351564,1142.1631085205079,1.080263341320298,0
2022-07-08,1088.1158447265625,0.0013818950959518794,0.020962512451778326,37.02232122407326,-26.441136069504182,-19.58904224062322,-6.852093828880964,1143.8592712402344,1172.8426245117187,1142.1563970947266,0.8794614630515184,0
2022-07-11,1102.9036865234375,0.013590319329088718,0.021175316866105052,40.790156797288,-25.91243692222497,-20.85372117694357,-5.0587157452814004,1138.4218811035157,1169.5087524414062,1142.200078125,0.6462638207067655,0
2022-07-12,1101.3338623046875,-0.0014233556727862862,0.02108641229541669,40.51306016079459,-25.328143659929538,-21.748605673540762,-3.5795379863887753,1133.6977233886719,1166.2326684570312,1142.1772137451171,0.5077198388048394,0
2022-07-13,1081.8138427734375,-0.017723980165652686,0.02123861685522631,37.134958403648,-26.138876779883958,-22.626659894809404,-3.5122168850745545,1128.7210266113282,1163.356083984375,1141.9216101074219,0.6652504176069105,1
2022-07-14,1090.7320556640625,0.008243759266161277,0.021279682780739943,39.6124235298491,-25.764763218432336,-23.254280559533992,-2.5104826588983435,1125.016094970703,1161.137900390625,1141.7269787597656,0.7939491140603483,1
2022-07-15,1092.847900390625,0.0019398391342539956,0.021033163815766105,40.214408316256076,-25.009253433199547,-23.605275134267103,-1.4039782989324436,1120.7344360351562,1159.1463134765625,1141.4479431152345,0.46545528506956935,1
2022-07-18,1102.1529541015625,0.008514500240711875,0.02090451200123011,42.909784412941505,-23.390040588247757,-23.562228225063233,0.172187636815476,1117.9861633300782,1158.272236328125,1141.1617407226563,0.7293607625991481,0
2022-07-19,1108.909912109375,0.006130689921636678,0.020558783203023352,44.854040889666244,-21.3158567736225,-23.112953934775085,1.7970971611525854,1114.6418334960938,1157.9305249023437,1140.955278930664,0.7820116608817388,0
2022-07-20,1138.8951416015625,0.02704027546759802,0.020501771259252243,52.57299427797678,-17.055884118643235,-21.901539971548715,4.84565585290548,1114.5826843261718,1158.419208984375,1140.9183093261718,1.1031142452193141,-1
2022-07-21,1131.2962646484375,-0.0066721480104298125,0.020209351125388828,50.63856510385539,-14.130107873895895,-20.347253552018152,6.217145678122257,1115.0684020996093,1159.2100170898439,1140.8332220458985,0.7670325503671566,0
2022-07-22,1138.9405517578125,0.006757104525356716,0.020012470639957345,52.530796845924776,-11.067005486820108,-18.491203938978543,7.424198452158436,1115.1377868652344,1159.9061840820314,1140.7125299072266,0.5131382009598485,0
2022-07-25,1101.31103515625,-0.03303905242770222,0.021352359618420958,43.65857425455022,-11.542804023716599,-17.101523955926154,5.558719932209556,1113.4940490722656,1159.8443017578124,1140.282998046875,1.0620591266990962,1
2022-07-26,1101.8115234375,0.00045444771301950126,0.021053623462262944,43.794545433173454,-11.744113737895077,-16.030041912319938,4.2859281744248605,1111.0779296875,1158.8646606445313,1139.968243408203,0.5221746778038425,1
2022-07-27,1100.76513671875,-0.0009496966554546349,0.02037156784514521,43.557861613677396,-11.851471414739763,-15.194327812803904,3.342856398064141,1107.4162292480469,1157.7803686523437,1139.6197045898436,0.40982341365183184,1
2022-07-28,1118.010009765625,0.015666260196321113,0.02070834339005717,48.49785460657565,-10.424864663061271,-14.240435182855379,3.8155705197941074,1104.2641296386719,1157.57333984375,1139.1325,0.6069526417233546,1
2022-07-29,1141.8299560546875,0.021305664601389385,0.013476742428106203,54.43067171250868,-7.288184288538332,-12.849985003991971,5.561800715453639,1106.5562561035156,1156.5268115234376,1138.806712036133,0.8774007439257007,0
2022-08-01,1171.587646484375,0.02606140281387237,0.014499388417567684,60.54539083162428,-2.373782088597409,-10.75474442091306,8.38096233231565,1110.2225158691406,1156.2351440429688,1138.5952447509765,0.9851310879518805,0
2022-08-02,1176.0467529296875,0.003806037438763621,0.01445688115834793,61.38163116998434,1.859296868117326,-8.231936163106983,10.09123303122431,1113.6669555664062,1155.9512133789062,1138.344305419922,0.8836467586859073,0
2022-08-03,1185.9205322265625,0.00839573705065555,0.01422016913999892,63.2395813942359,5.942275061669079,-5.3970939181517705,11.33936897982085,1118.091943359375,1155.899794921875,1138.1303356933595,0.9335168757160587,0
2022-08-04,1170.2454833984375,-0.01321762158775941,0.014411363892755324,58.43328426540536,7.823040120906853,-2.753067110340046,10.5761072312469,1122.273504638672,1155.7614721679688,1137.8216094970703,0.9759124005190011,1
2022-08-05,1153.0003662109375,-0.014736324499556752,0.014993404591663524,53.606264215698836,7.831743680897716,-0.6361049520924935,8.46784863299021,1125.5177307128906,1155.3874536132812,1137.3714880371094,0.956873743655819,1
2022-08-08,1168.0841064453125,0.013082164304894395,0.014974945771785621,56.95563114816327,8.95257339838031,1.2816307180020672,7.670942680378242,1128.7767517089844,1154.4988159179688,1137.0683361816407,0.7065673103297582,1
2022-08-10,1175.068603515625,0.005979447055030729,0.014951802659884274,58.45142018377614,10.28586056841732,3.0824766880851175,7.203383880332202,1132.4634887695313,1154.0424438476562,1136.977333984375,0.7455987770517318,1
2022-08-11,1178.9815673828125,0.0033299875900696385,0.014107136798105468,59.30462719187737,11.525386260063442,4.771058602480783,6.754327657582659,1137.321875,1153.6565893554687,1136.8947485351562,0.5821488080240589,0
2022-08-12,1198.046630859375,0.01617079011581546,0.014330271021390246,63.2630191334554,13.886040953813108,6.594055072747247,7.291985881065861,1142.6876037597656,1152.8257373046874,1136.9657305908204,0.9122989744681252,0
2022-08-16,1206.3734130859375,0.006950298938355637,0.014321413743175835,64.87022944478905,16.241555994581404,8.52355525711408,7.7180007374673245,1148.3638793945313,1151.6590893554687,1136.943549194336,0.481695444719087,0
2022-08-17,1212.6754150390625,0.005223923111007833,0.014298418928137198,66.07975282170447,18.40467983196163,10.49978017208359,7.9048996598780406,1153.8900024414063,1150.7272290039064,1137.0294329833985,0.4963599413097159,0
2022-08-18,1214.87451171875,0.0018134256309769725,0.014311237367733418,66.51302947283895,20.065121549861487,12.41284844763917,7.652273102222317,1159.188232421875,1149.7920263671874,1137.1918353271485,0.5772322846797717,0
2022-08-19,1193.213623046875,-0.017829733411091286,0.014135920923479912,58.57624742280561,19.40944093279768,13.812166944670873,5.5972739881268065,1161.9041564941406,1148.866787109375,1137.387781982422,0.7809741293348637,0
2022-08-22,1189.904052734375,-0.002773661185705323,0.01403032185585729,57.44828452329149,18.410529530593294,14.731839461855358,3.678690068737936,1164.8345458984375,1147.1955688476562,1137.5636541748047,0.8053172562136881,0
2022-08-23,1208.2552490234375,0.015422416830072727,0.0142960000102121,61.83659944534691,18.882013127075425,15.56187419489937,3.3201389321760537,1168.3002807617188,1146.6603442382811,1137.915460205078,0.8274435360223823,0
2022-08-24,1205.0369873046875,-0.0026635611319306696,0.011623198600278993,60.655216938720244,18.779502039893714,16.205399763898242,2.5741022759954717,1173.4865783691407,1146.5280541992188,1138.2903057861329,0.9375949665969843,-1
2022-08-25,1201.52197265625,-0.0029169350696027774,0.011710218433492814,59.32214902300944,18.20477563735585,16.605274938589766,1.5995006987660858,1178.472100830078,1146.6421533203124,1138.6128814697265,0.7229767205685084,-1
2022-08-26,1195.1080322265625,-0.005338179888219607,0.01185606157410654,56.86619218418917,17.03537622060776,16.691295194993366,0.34408102561439335,1183.1892456054688,1146.9173583984375,1138.8963342285156,0.9772071647207664,0
2022-08-29,1185.818359375,-0.007773082098908923,0.011820005128401291,53.41680500967303,15.183988231058265,16.389833802206347,-1.2058455711480818,1186.5796630859375,1147.3371118164061,1139.0884063720703,1.7464293226407368,0
2022-08-30,1204.2152099609375,0.015514054442228309,0.011412214594414419,58.75274124895298,15.027988705006692,16.11746478276642,-1.089476077759727,1189.69892578125,1147.8517944335938,1139.3083068847657,1.9675808750785955,-1
2022-09-01,1168.81396484375,-0.0293977727771233,0.012156947929315575,47.48163038303703,11.910476774050949,15.276067181023326,-3.3655904069723768,1189.5602416992188,1148.0857055664062,1139.3406219482422,1.663229746270977,0
2022-09-02,1155.1646728515625,-0.011677899479933251,0.012389409320566267,43.97850770370738,8.243417332768104,13.869537211372283,-5.626119878604179,1188.5161376953124,1147.6730688476562,1139.216986694336,1.090117392522825,0
2022-09-05,1173.10498046875,0.015530519620982952,0.012765798407692135,49.275749605346256,6.707558636464228,12.437141496390671,-5.729582859926444,1187.8753601074218,1148.3336059570313,1139.2178619384765,0.9617315600710586,0
2022-09-06,1185.4532470703125,0.010526139439479998,0.012620685685186147,52.5981446354797,6.41285803479559,11.232284804071655,-4.819426769276065,1188.6357482910157,1149.6110327148438,1139.4167541503907,0.9396071145147727,0
2022-09-07,1178.5601806640625,-0.00581470962544095,0.012196084369296298,50.6055236392727,5.559012003533553,10.097630243964035,-4.538618240430482,1189.9137390136718,1150.4311791992188,1139.7038061523438,0.6640219646749583,0
2022-09-08,1180.2261962890625,0.001413602506119993,0.011870900921482382,51.08782946077342,4.959595282418832,9.070023251654995,-4.110427969236163,1190.5208435058594,1151.3519873046876,1139.9780310058593,0.6345102645031521,0
2022-09-09,1172.8768310546875,-0.006227081941989843,0.011892696958358285,48.8230572225637,3.847173043106295,8.025453209945255,-4.1782801668389595,1190.4112548828125,1151.806845703125,1140.4647412109375,0.7557860064255514,-1
2022-09-12,1186.0009765625,0.011189704801322531,0.012136780124545225,52.84333494016504,3.9787151121529405,7.216105590386792,-3.237390478233851,1190.762225341797,1152.0468823242188,1140.9667938232421,0.6782004968033519,-1
2022-09-13,1195.906982421875,0.008352443256907316,0.011719709365609255,55.67377945968861,4.8266563446366035,6.738215741236754,-1.9115593966001505,1190.6552429199219,1152.3439819335938,1141.596752319336,0.824906102175129,-1
2022-09-14,1181.572998046875,-0.011985868956105317,0.011890297045900198,50.91184485835966,4.292541390375618,6.249080871064527,-1.9565394806889094,1189.4152221679688,1154.055693359375,1141.833006591797,0.797711209383829,-1
2022-09-15,1169.8638916015625,-0.009909761364441771,0.011956695536018691,47.349090545984254,2.8910976341021524,5.5774842236720525,-2.6863865895699,1187.2746459960938,1155.4877221679687,1142.1935162353516,0.9365902402970734,-1
2022-09-16,1140.8763427734375,-0.02477856529825928,0.012977219611262249,39.90420355934428,-0.5522436499406922,4.351538648949504,-4.903782298890196,1183.5747375488281,1156.16208984375,1142.3433392333984,1.7268633683672232,-1
2022-09-19,1142.3599853515625,0.0013004411806087912,0.012528300285338863,40.42055500779339,-3.1253715312072927,2.8561566129181446,-5.981528144125438,1181.0320556640625,1157.0608740234375,1142.5827099609376,0.6526970611848678,-1
2022-09-20,1142.54248046875,0.00015975272202073398,0.012537171143274932,40.48828957823203,-5.091180129333225,1.266689264467871,-6.357869393801096,1178.6639770507813,1158.1794384765626,1142.6828485107421,0.7275880612869167,-1
2022-09-21,1145.6923828125,0.002756923613429052,0.011917859031147239,41.71987607376806,-6.32205015310069,-0.2510586190458415,-6.070991534054849,1175.5358337402345,1159.3309692382813,1142.762677001953,0.7980561298322586,-1
2022-09-22,1134.896240234375,-0.009423247234674026,0.012015594629046323,38.75918352439398,-8.075591600710823,-1.8159652153788377,-6.259626385331985,1172.0287963867188,1159.9708203125,1142.9582440185548,0.893712781384509,-1
2022-09-23,1113.62353515625,-0.018744184995918123,0.012525422536595538,33.68642676216392,-11.054387252783272,-3.663649622859725,-7.390737629923547,1167.6338745117187,1160.2166137695312,1143.151304321289,0.8201886107788451,-1
2022-09-26,1085.2523193359375,-0.0254764872729919,0.013438816744628233,28.356079374854886,-15.525456478645083,-6.036010994016797,-9.489445484628286,1162.1410888671876,1160.2853833007812,1143.1587139892579,1.0662817162795128,0
2022-09-27,1093.8800048828125,0.00794993513780673,0.01370820292554773,31.88579180009087,-18.163254244699147,-8.461459644153267,-9.70179460054588,1157.544171142578,1160.3483422851561,1143.126791381836,1.4023807722423502,0
2022-09-28,1064.7554931640625,-0.02662496031442696,0.01379929103361216,27.042356129300643,-22.346239135898713,-11.238415542502356,-11.107823593396358,1150.5711853027344,1159.786494140625,1142.861997680664,1.5159068619782698,1
2022-09-29,1061.4915771484375,-0.0030654136433950763,0.012663238715203706,26.55552732599891,-25.62921787371579,-14.116576008745042,-11.512641864970746,1145.2050659179688,1158.9732666015625,1142.575196533203,1.3398239155471414,1
2022-09-30,1085.4349365234375,0.0225563347749973,0.013925158486120595,35.700273497079635,-25.99926977942755,-16.493114762881547,-9.506155016546003,1141.7185791015625,1158.5037670898437,1142.5202728271483,1.6572534722556265,0
2022-10-03,1081.6688232421875,-0.0034696812812314848,0.01322374911928783,34.96285769596193,-26.293339200590026,-18.453159650423242,-7.840179550166784,1137.1467712402343,1157.3592407226563,1142.5136328125,1.0528741214978954,0
2022-10-04,1101.61767578125,0.01844266203334577,0.013786857831949315,41.81831478475476,-24.63273482145496,-19.68907468462959,-4.943660136825372,1132.9549926757813,1156.7656689453124,1142.6225482177733,0.8018715452564276,0
2022-10-06,1105.6802978515625,0.003687869357607454,0.013868921670914957,43.13296062543341,-22.726892765851517,-20.296638300873973,-2.430254464977544,1129.3109985351562,1156.1004638671875,1142.6819329833984,1.165808223591062,0
2022-10-07,1110.359619140625,0.0042320744053727655,0.01393132189786185,44.683345446221274,-20.601436548050742,-20.357597950309327,-0.2438385977414157,1125.8176696777343,1156.281435546875,1142.9090667724608,0.6716297663483959,-1
2022-10-10,1098.2396240234375,-0.0109153781425948,0.014028402939303311,41.52545167288663,-19.668256084215727,-20.219729577090607,0.5514734928748801,1122.0858093261718,1156.2099975585938,1143.2191564941406,0.555868492798629,0
2022-10-11,1076.3734130859375,-0.019910236763623912,0.01407435772836667,36.51193506659958,-20.457305241932318,-20.26724471005895,-0.19006053187336747,1116.6044311523438,1155.7221630859376,1143.3427911376953,0.8030149735670238,1
2022-10-12,1084.2935791015625,0.007358195510346333,0.01402734491947505,39.36741813704253,-20.210566350099725,-20.255909038067106,0.04534268796738061,1111.0237609863282,1155.0478344726562,1143.3812396240235,0.6505006847483641,1
2022-10-13,1087.7401123046875,0.0031785978166363194,0.014027927122588508,40.619024302281524,-19.511995437444966,-20.10712631794268,0.5951308804977131,1106.3321166992187,1153.9660375976562,1143.4388543701173,0.6465560503942667,1
2022-10-14,1082.2164306640625,-0.005078126271285011,0.013962878890112284,39.22163261362435,-19.182958694446825,-19.922292793243507,0.7393340987966823,1101.9497436523438,1152.17861328125,1143.4516735839843,0.8078730639237554,1
2022-10-17,1099.5863037109375,0.016050276594134383,0.013715730458139794,45.56368826855363,-17.320926260216766,-19.40201948663816,2.0810932264213946,1099.8852416992188,1150.649404296875,1143.557144165039,1.507520512767774,1
2022-10-18,1118.9873046875,0.01764390926941073,0.01437802360064276,51.63427784882705,-14.117021269339602,-18.34501984317845,4.227998573838846,1098.7166076660155,1149.3107397460938,1143.695576171875,1.0949618409393973,0
2022-10-19,1138.4569091796875,0.01739930775856724,0.014952374812105393,56.836367592962524,-9.892830718485357,-16.654582018239832,6.761751299754476,1098.5123291015625,1148.6749682617187,1143.9220281982423,1.6200168536229786,0
2022-10-20,1141.5155029296875,0.002686613542715266,0.01495168279357841,57.607760906925186,-6.226550520881801,-14.568975718768227,8.342425197886426,1098.303485107422,1148.4452709960938,1144.2625109863282,0.7352244495147943,0
2022-10-21,1128.2769775390625,-0.011597324220869898,0.015030909692548262,53.17788609000985,-4.339215633454387,-12.52302370170546,8.183808068251073,1097.9725219726563,1147.6491284179688,1144.5162121582032,0.7013865570236866,1
2022-10-24,1132.043212890625,0.0033380414796526647,0.014393374058138973,54.25559377362712,-2.510644276132325,-10.520547816590833,8.009903540458508,1098.893505859375,1146.7886206054689,1144.707525024414,0.29445001280080496,1
2022-10-25,1114.559326171875,-0.015444540031387732,0.013576722697460821,48.65663529176317,-2.444117574585107,-8.905261768189687,6.46114419360458,1100.3588562011719,1145.50017578125,1144.6879962158202,1.0700066415113787,1
2022-10-27,1118.941650390625,0.003931889596044957,0.013504560988560406,50.04808050819018,-2.014555206069872,-7.527120455765724,5.512565249695852,1101.6119384765625,1143.918076171875,1144.6642163085937,1.11219515481616,1
2022-10-28,1153.1790771484375,0.030598044809450275,0.013355648579612427,59.323032130548626,1.0761451397556812,-5.806467336661443,6.882612476417124,1106.0331176757813,1142.854189453125,1144.9324291992189,1.560939886816649,1
2022-10-31,1163.8837890625,0.009282783677044382,0.013293158526960926,61.716510667077074,4.3393073851596,-3.777312392297235,8.116619777456835,1111.1527282714844,1141.8783569335938,1145.2098016357422,1.1120203744914123,1
2022-11-01,1154.867919921875,-0.007746365423550783,0.012870850217169867,58.5895772877765,6.12725055327337,-1.7963998031831139,7.923650356456484,1114.6243774414063,1140.6782250976562,1145.437544555664,1.2767705380713696,1
2022-11-02,1162.08056640625,0.006245429767295807,0.012789612749453696,60.32156011906747,8.033602321309445,0.1696006217153978,7.864001699594047,1118.6449645996095,1140.0555639648437,1145.6614233398439,0.8322138034829338,0
